,time,input,gAseen,gAacc,gBseen,gBacc,score,prediction,ground_truth,group_membership
8995,8995,B_rej,840,87,8156,1468,0.07441062,0,0.0,1.0
8996,8996,B_acc,840,87,8157,1469,0.6429076,1,0.0,1.0
8997,8997,B_rej,840,87,8158,1469,0.0015291419,0,0.0,1.0
8998,8998,B_rej,840,87,8159,1469,0.12222931,0,0.0,1.0
8999,8999,B_rej,840,87,8160,1469,0.060685627,0,0.0,1.0
9000,9000,A_acc,841,88,8160,1469,0.6448129,1,1.0,0.0
9001,9001,B_rej,841,88,8161,1469,0.0981035,0,0.0,1.0
9002,9002,B_rej,841,88,8162,1469,0.00040735738,0,0.0,1.0
9003,9003,B_acc,841,88,8163,1470,0.581838,1,1.0,1.0
9004,9004,B_rej,841,88,8164,1470,0.24990514,0,1.0,1.0
9005,9005,B_rej,841,88,8165,1470,0.017125499,0,0.0,1.0
9006,9006,A_rej,842,88,8165,1470,0.00010818885,0,0.0,0.0
9007,9007,B_rej,842,88,8166,1470,0.0018829968,0,0.0,1.0
9008,9008,B_rej,842,88,8167,1470,0.0760692,0,0.0,1.0
9009,9009,B_rej,842,88,8168,1470,6.639373e-06,0,0.0,1.0
9010,9010,B_rej,842,88,8169,1470,0.01260396,0,0.0,1.0
9011,9011,B_rej,842,88,8170,1470,0.26344106,0,1.0,1.0
9012,9012,B_rej,842,88,8171,1470,0.40534964,0,1.0,1.0
9013,9013,B_acc,842,88,8172,1471,0.80440515,1,1.0,1.0
9014,9014,B_acc,842,88,8173,1472,0.56070817,1,0.0,1.0
9015,9015,B_acc,842,88,8174,1473,0.8919172,1,1.0,1.0
9016,9016,B_acc,842,88,8175,1474,0.51327986,1,0.0,1.0
9017,9017,A_rej,843,88,8175,1474,0.058554057,0,0.0,0.0
9018,9018,B_rej,843,88,8176,1474,5.9220856e-05,0,0.0,1.0
9019,9019,B_rej,843,88,8177,1474,0.010423904,0,0.0,1.0
9020,9020,B_rej,843,88,8178,1474,0.00016514951,0,0.0,1.0
9021,9021,A_rej,844,88,8178,1474,0.35207447,0,0.0,0.0
9022,9022,B_acc,844,88,8179,1475,0.50644976,1,0.0,1.0
9023,9023,B_rej,844,88,8180,1475,0.34102872,0,0.0,1.0
9024,9024,B_rej,844,88,8181,1475,0.1272302,0,0.0,1.0
9025,9025,B_rej,844,88,8182,1475,6.631375e-05,0,0.0,1.0
9026,9026,B_rej,844,88,8183,1475,0.0014837867,0,0.0,1.0
9027,9027,B_acc,844,88,8184,1476,0.59448546,1,1.0,1.0
9028,9028,B_rej,844,88,8185,1476,0.35106784,0,1.0,1.0
9029,9029,B_rej,844,88,8186,1476,0.1300211,0,0.0,1.0
9030,9030,B_acc,844,88,8187,1477,0.61259246,1,0.0,1.0
9031,9031,B_acc,844,88,8188,1478,0.9567331,1,1.0,1.0
9032,9032,B_rej,844,88,8189,1478,0.00032953042,0,0.0,1.0
9033,9033,B_rej,844,88,8190,1478,0.13715105,0,0.0,1.0
9034,9034,B_rej,844,88,8191,1478,0.0008989131,0,0.0,1.0
9035,9035,B_rej,844,88,8192,1478,0.00021812016,0,0.0,1.0
9036,9036,B_acc,844,88,8193,1479,0.5364839,1,1.0,1.0
9037,9037,A_rej,845,88,8193,1479,0.00043552427,0,0.0,0.0
9038,9038,A_rej,846,88,8193,1479,0.0066856174,0,0.0,0.0
9039,9039,A_rej,847,88,8193,1479,0.0004914023,0,0.0,0.0
9040,9040,B_rej,847,88,8194,1479,0.31879264,0,0.0,1.0
9041,9041,B_acc,847,88,8195,1480,0.7919972,1,1.0,1.0
9042,9042,A_rej,848,88,8195,1480,0.00062830775,0,0.0,0.0
9043,9043,A_rej,849,88,8195,1480,0.34324217,0,1.0,0.0
9044,9044,A_rej,850,88,8195,1480,0.00084629795,0,0.0,0.0
9045,9045,B_acc,850,88,8196,1481,0.65885323,1,0.0,1.0
9046,9046,B_rej,850,88,8197,1481,0.077170804,0,0.0,1.0
9047,9047,B_rej,850,88,8198,1481,0.36248642,0,0.0,1.0
9048,9048,B_rej,850,88,8199,1481,0.40702865,0,1.0,1.0
9049,9049,B_rej,850,88,8200,1481,0.00023032483,0,0.0,1.0
9050,9050,B_rej,850,88,8201,1481,0.36041304,0,0.0,1.0
9051,9051,A_rej,851,88,8201,1481,0.013526479,0,0.0,0.0
9052,9052,B_rej,851,88,8202,1481,0.06101483,0,0.0,1.0
9053,9053,B_rej,851,88,8203,1481,0.00010651223,0,0.0,1.0
9054,9054,B_rej,851,88,8204,1481,0.23038219,0,1.0,1.0
9055,9055,B_acc,851,88,8205,1482,0.60132253,1,1.0,1.0
9056,9056,B_rej,851,88,8206,1482,0.06648217,0,0.0,1.0
9057,9057,B_rej,851,88,8207,1482,0.27684906,0,0.0,1.0
9058,9058,B_rej,851,88,8208,1482,6.922731e-05,0,0.0,1.0
9059,9059,B_rej,851,88,8209,1482,9.838804e-05,0,0.0,1.0
9060,9060,B_rej,851,88,8210,1482,0.31653687,0,1.0,1.0
9061,9061,B_rej,851,88,8211,1482,0.42749962,0,0.0,1.0
9062,9062,B_rej,851,88,8212,1482,0.46942884,0,1.0,1.0
9063,9063,B_rej,851,88,8213,1482,0.009602938,0,0.0,1.0
9064,9064,B_rej,851,88,8214,1482,0.07177592,0,0.0,1.0
9065,9065,B_rej,851,88,8215,1482,0.00012496267,0,0.0,1.0
9066,9066,B_rej,851,88,8216,1482,0.41730076,0,1.0,1.0
9067,9067,B_rej,851,88,8217,1482,0.47603932,0,0.0,1.0
9068,9068,B_rej,851,88,8218,1482,0.23321828,0,0.0,1.0
9069,9069,B_rej,851,88,8219,1482,0.10533054,0,0.0,1.0
9070,9070,B_rej,851,88,8220,1482,0.211764,0,0.0,1.0
9071,9071,B_acc,851,88,8221,1483,0.9016501,1,1.0,1.0
9072,9072,B_rej,851,88,8222,1483,0.3017552,0,0.0,1.0
9073,9073,B_rej,851,88,8223,1483,0.00512362,0,0.0,1.0
9074,9074,B_acc,851,88,8224,1484,0.58438814,1,0.0,1.0
9075,9075,B_acc,851,88,8225,1485,0.7136889,1,1.0,1.0
9076,9076,B_rej,851,88,8226,1485,0.0017149551,0,0.0,1.0
9077,9077,B_rej,851,88,8227,1485,0.12399824,0,0.0,1.0
9078,9078,B_rej,851,88,8228,1485,0.030470034,0,0.0,1.0
9079,9079,B_rej,851,88,8229,1485,0.00061129953,0,0.0,1.0
9080,9080,B_rej,851,88,8230,1485,0.2965591,0,0.0,1.0
9081,9081,B_rej,851,88,8231,1485,0.020662714,0,0.0,1.0
9082,9082,B_rej,851,88,8232,1485,0.4675304,0,0.0,1.0
9083,9083,B_rej,851,88,8233,1485,0.00034460242,0,0.0,1.0
9084,9084,B_rej,851,88,8234,1485,0.0008134313,0,0.0,1.0
9085,9085,B_rej,851,88,8235,1485,0.00013924131,0,0.0,1.0
9086,9086,B_rej,851,88,8236,1485,0.19659583,0,0.0,1.0
9087,9087,B_rej,851,88,8237,1485,3.3238143e-06,0,0.0,1.0
9088,9088,B_rej,851,88,8238,1485,0.15158011,0,0.0,1.0
9089,9089,B_acc,851,88,8239,1486,0.56273633,1,1.0,1.0
9090,9090,B_rej,851,88,8240,1486,0.055145297,0,0.0,1.0
9091,9091,B_acc,851,88,8241,1487,0.8100836,1,1.0,1.0
9092,9092,B_rej,851,88,8242,1487,0.40581733,0,1.0,1.0
9093,9093,B_rej,851,88,8243,1487,0.0833256,0,0.0,1.0
9094,9094,B_acc,851,88,8244,1488,0.6428063,1,1.0,1.0
9095,9095,B_rej,851,88,8245,1488,0.0001361774,0,0.0,1.0
9096,9096,B_rej,851,88,8246,1488,0.17003082,0,0.0,1.0
9097,9097,B_rej,851,88,8247,1488,0.31872842,0,1.0,1.0
9098,9098,B_rej,851,88,8248,1488,0.07931673,0,0.0,1.0
9099,9099,B_acc,851,88,8249,1489,0.6292593,1,1.0,1.0
9100,9100,B_rej,851,88,8250,1489,0.06341467,0,0.0,1.0
9101,9101,B_rej,851,88,8251,1489,0.198042,0,0.0,1.0
9102,9102,B_acc,851,88,8252,1490,0.9215311,1,1.0,1.0
9103,9103,B_rej,851,88,8253,1490,0.42094624,0,1.0,1.0
9104,9104,B_rej,851,88,8254,1490,0.046637956,0,0.0,1.0
9105,9105,B_acc,851,88,8255,1491,0.85409045,1,1.0,1.0
9106,9106,B_rej,851,88,8256,1491,0.38383445,0,1.0,1.0
9107,9107,B_acc,851,88,8257,1492,0.5738765,1,1.0,1.0
9108,9108,B_rej,851,88,8258,1492,0.0012099895,0,0.0,1.0
9109,9109,B_rej,851,88,8259,1492,0.07744146,0,1.0,1.0
9110,9110,B_rej,851,88,8260,1492,0.20723324,0,0.0,1.0
9111,9111,B_rej,851,88,8261,1492,0.019300107,0,0.0,1.0
9112,9112,B_rej,851,88,8262,1492,0.13241386,0,0.0,1.0
9113,9113,A_rej,852,88,8262,1492,0.41155222,0,0.0,0.0
9114,9114,A_acc,853,89,8262,1492,0.598298,1,0.0,0.0
9115,9115,B_rej,853,89,8263,1492,0.024780534,0,0.0,1.0
9116,9116,B_rej,853,89,8264,1492,0.2637246,0,0.0,1.0
9117,9117,B_rej,853,89,8265,1492,0.0061439737,0,0.0,1.0
9118,9118,B_rej,853,89,8266,1492,0.36666167,0,0.0,1.0
9119,9119,B_rej,853,89,8267,1492,3.6979334e-05,0,0.0,1.0
9120,9120,B_rej,853,89,8268,1492,0.04899246,0,0.0,1.0
9121,9121,B_rej,853,89,8269,1492,0.0005846767,0,0.0,1.0
9122,9122,A_rej,854,89,8269,1492,5.8621376e-06,0,0.0,0.0
9123,9123,B_acc,854,89,8270,1493,0.9981542,1,1.0,1.0
9124,9124,B_rej,854,89,8271,1493,0.010453458,0,0.0,1.0
9125,9125,B_acc,854,89,8272,1494,0.58213156,1,1.0,1.0
9126,9126,B_rej,854,89,8273,1494,7.1196315e-05,0,0.0,1.0
9127,9127,A_acc,855,90,8273,1494,0.507414,1,0.0,0.0
9128,9128,B_rej,855,90,8274,1494,0.0005525211,0,0.0,1.0
9129,9129,B_rej,855,90,8275,1494,1.308612e-06,0,0.0,1.0
9130,9130,B_rej,855,90,8276,1494,0.1320554,0,0.0,1.0
9131,9131,A_rej,856,90,8276,1494,0.027458299,0,0.0,0.0
9132,9132,A_rej,857,90,8276,1494,0.0044795214,0,0.0,0.0
9133,9133,B_rej,857,90,8277,1494,0.055861,0,0.0,1.0
9134,9134,B_rej,857,90,8278,1494,0.00044083354,0,0.0,1.0
9135,9135,B_rej,857,90,8279,1494,0.16207074,0,0.0,1.0
9136,9136,B_rej,857,90,8280,1494,0.3049087,0,0.0,1.0
9137,9137,B_rej,857,90,8281,1494,0.47362158,0,0.0,1.0
9138,9138,B_rej,857,90,8282,1494,0.10876301,0,0.0,1.0
9139,9139,B_rej,857,90,8283,1494,0.31783724,0,1.0,1.0
9140,9140,B_rej,857,90,8284,1494,0.059342135,0,0.0,1.0
9141,9141,B_rej,857,90,8285,1494,7.82703e-05,0,0.0,1.0
9142,9142,B_rej,857,90,8286,1494,0.1069629,0,0.0,1.0
9143,9143,B_rej,857,90,8287,1494,0.0017159005,0,0.0,1.0
9144,9144,A_rej,858,90,8287,1494,0.08871859,0,0.0,0.0
9145,9145,A_rej,859,90,8287,1494,0.059166342,0,0.0,0.0
9146,9146,B_rej,859,90,8288,1494,0.008145081,0,0.0,1.0
9147,9147,B_rej,859,90,8289,1494,0.23541044,0,0.0,1.0
9148,9148,B_rej,859,90,8290,1494,0.045840584,0,0.0,1.0
9149,9149,B_rej,859,90,8291,1494,0.22579938,0,1.0,1.0
9150,9150,B_rej,859,90,8292,1494,0.0010929769,0,0.0,1.0
9151,9151,B_rej,859,90,8293,1494,0.3703555,0,0.0,1.0
9152,9152,B_rej,859,90,8294,1494,0.26552463,0,0.0,1.0
9153,9153,B_rej,859,90,8295,1494,8.262214e-06,0,0.0,1.0
9154,9154,B_rej,859,90,8296,1494,0.004948923,0,0.0,1.0
9155,9155,B_rej,859,90,8297,1494,0.19793902,0,1.0,1.0
9156,9156,B_rej,859,90,8298,1494,0.04932538,0,0.0,1.0
9157,9157,B_rej,859,90,8299,1494,0.21974312,0,1.0,1.0
9158,9158,B_acc,859,90,8300,1495,0.8194504,1,1.0,1.0
9159,9159,B_rej,859,90,8301,1495,2.226161e-05,0,0.0,1.0
9160,9160,B_rej,859,90,8302,1495,0.21785636,0,0.0,1.0
9161,9161,B_rej,859,90,8303,1495,0.24899185,0,0.0,1.0
9162,9162,A_rej,860,90,8303,1495,4.064144e-06,0,0.0,0.0
9163,9163,B_rej,860,90,8304,1495,9.0290545e-05,0,0.0,1.0
9164,9164,B_rej,860,90,8305,1495,0.0013758143,0,0.0,1.0
9165,9165,B_rej,860,90,8306,1495,0.13423273,0,1.0,1.0
9166,9166,B_rej,860,90,8307,1495,0.42456543,0,1.0,1.0
9167,9167,B_rej,860,90,8308,1495,0.013015172,0,0.0,1.0
9168,9168,B_rej,860,90,8309,1495,0.00030569555,0,0.0,1.0
9169,9169,B_rej,860,90,8310,1495,0.43841884,0,1.0,1.0
9170,9170,B_rej,860,90,8311,1495,0.10686937,0,0.0,1.0
9171,9171,B_acc,860,90,8312,1496,0.6030313,1,1.0,1.0
9172,9172,B_rej,860,90,8313,1496,0.00014892423,0,0.0,1.0
9173,9173,B_acc,860,90,8314,1497,0.9780531,1,1.0,1.0
9174,9174,B_rej,860,90,8315,1497,0.0068228594,0,0.0,1.0
9175,9175,B_acc,860,90,8316,1498,0.5451527,1,1.0,1.0
9176,9176,B_rej,860,90,8317,1498,0.0063262926,0,0.0,1.0
9177,9177,B_acc,860,90,8318,1499,0.5219251,1,1.0,1.0
9178,9178,B_rej,860,90,8319,1499,0.34693295,0,1.0,1.0
9179,9179,A_rej,861,90,8319,1499,0.0002647326,0,0.0,0.0
9180,9180,B_rej,861,90,8320,1499,3.081157e-05,0,0.0,1.0
9181,9181,B_rej,861,90,8321,1499,0.0030146125,0,0.0,1.0
9182,9182,B_rej,861,90,8322,1499,0.30704087,0,1.0,1.0
9183,9183,B_rej,861,90,8323,1499,0.027009195,0,0.0,1.0
9184,9184,B_rej,861,90,8324,1499,0.12451338,0,0.0,1.0
9185,9185,B_acc,861,90,8325,1500,0.5599498,1,1.0,1.0
9186,9186,B_rej,861,90,8326,1500,0.004236529,0,0.0,1.0
9187,9187,B_rej,861,90,8327,1500,0.23732275,0,0.0,1.0
9188,9188,B_rej,861,90,8328,1500,0.48125854,0,0.0,1.0
9189,9189,B_rej,861,90,8329,1500,0.09483732,0,0.0,1.0
9190,9190,B_acc,861,90,8330,1501,0.6482421,1,1.0,1.0
9191,9191,B_rej,861,90,8331,1501,0.4568645,0,1.0,1.0
9192,9192,B_rej,861,90,8332,1501,0.013220557,0,0.0,1.0
9193,9193,B_acc,861,90,8333,1502,1.0,1,1.0,1.0
9194,9194,B_rej,861,90,8334,1502,2.3453484e-05,0,0.0,1.0
9195,9195,B_acc,861,90,8335,1503,0.656237,1,1.0,1.0
9196,9196,B_rej,861,90,8336,1503,0.0046643144,0,0.0,1.0
9197,9197,B_rej,861,90,8337,1503,0.024890115,0,0.0,1.0
9198,9198,B_rej,861,90,8338,1503,0.26453087,0,0.0,1.0
9199,9199,A_rej,862,90,8338,1503,0.004114755,0,0.0,0.0
9200,9200,B_rej,862,90,8339,1503,0.077914156,0,0.0,1.0
9201,9201,B_rej,862,90,8340,1503,0.0065984987,0,0.0,1.0
9202,9202,B_rej,862,90,8341,1503,0.0008134313,0,0.0,1.0
9203,9203,B_rej,862,90,8342,1503,0.4869672,0,0.0,1.0
9204,9204,B_rej,862,90,8343,1503,0.004470275,0,0.0,1.0
9205,9205,B_rej,862,90,8344,1503,0.39604527,0,0.0,1.0
9206,9206,B_rej,862,90,8345,1503,0.031178582,0,0.0,1.0
9207,9207,B_rej,862,90,8346,1503,0.08825508,0,0.0,1.0
9208,9208,B_rej,862,90,8347,1503,0.014581846,0,0.0,1.0
9209,9209,B_acc,862,90,8348,1504,0.50370747,1,1.0,1.0
9210,9210,B_rej,862,90,8349,1504,0.011360933,0,0.0,1.0
9211,9211,B_rej,862,90,8350,1504,0.002081861,0,0.0,1.0
9212,9212,B_acc,862,90,8351,1505,0.9353878,1,1.0,1.0
9213,9213,B_rej,862,90,8352,1505,0.0012149464,0,0.0,1.0
9214,9214,B_rej,862,90,8353,1505,0.0016361815,0,0.0,1.0
9215,9215,B_rej,862,90,8354,1505,0.0039696614,0,0.0,1.0
9216,9216,B_rej,862,90,8355,1505,0.0011596096,0,0.0,1.0
9217,9217,B_acc,862,90,8356,1506,0.5146055,1,1.0,1.0
9218,9218,B_rej,862,90,8357,1506,0.25794592,0,1.0,1.0
9219,9219,B_rej,862,90,8358,1506,0.024581604,0,0.0,1.0
9220,9220,B_rej,862,90,8359,1506,0.0015731975,0,0.0,1.0
9221,9221,B_acc,862,90,8360,1507,0.8248294,1,1.0,1.0
9222,9222,B_rej,862,90,8361,1507,0.0077500204,0,0.0,1.0
9223,9223,B_acc,862,90,8362,1508,0.88270086,1,0.0,1.0
9224,9224,B_rej,862,90,8363,1508,0.000113889844,0,0.0,1.0
9225,9225,B_rej,862,90,8364,1508,4.4246626e-05,0,0.0,1.0
9226,9226,B_rej,862,90,8365,1508,0.38410488,0,0.0,1.0
9227,9227,A_rej,863,90,8365,1508,0.008140779,0,0.0,0.0
9228,9228,B_rej,863,90,8366,1508,0.11733899,0,0.0,1.0
9229,9229,B_rej,863,90,8367,1508,0.40799066,0,1.0,1.0
9230,9230,B_rej,863,90,8368,1508,0.0021442713,0,0.0,1.0
9231,9231,B_rej,863,90,8369,1508,1.5595182e-05,0,0.0,1.0
9232,9232,B_rej,863,90,8370,1508,0.2396548,0,0.0,1.0
9233,9233,B_rej,863,90,8371,1508,0.15714088,0,0.0,1.0
9234,9234,B_rej,863,90,8372,1508,0.1544198,0,0.0,1.0
9235,9235,A_rej,864,90,8372,1508,0.03799802,0,0.0,0.0
9236,9236,B_rej,864,90,8373,1508,0.00019738442,0,0.0,1.0
9237,9237,B_rej,864,90,8374,1508,0.0170236,0,0.0,1.0
9238,9238,B_acc,864,90,8375,1509,0.64659375,1,1.0,1.0
9239,9239,B_rej,864,90,8376,1509,0.18026344,0,0.0,1.0
9240,9240,B_rej,864,90,8377,1509,0.09674325,0,1.0,1.0
9241,9241,B_rej,864,90,8378,1509,0.00015613518,0,0.0,1.0
9242,9242,B_rej,864,90,8379,1509,0.0044249506,0,0.0,1.0
9243,9243,B_rej,864,90,8380,1509,0.3369732,0,1.0,1.0
9244,9244,B_rej,864,90,8381,1509,0.17524008,0,1.0,1.0
9245,9245,B_rej,864,90,8382,1509,0.050777186,0,0.0,1.0
9246,9246,B_acc,864,90,8383,1510,0.63606507,1,1.0,1.0
9247,9247,B_rej,864,90,8384,1510,7.2298085e-06,0,0.0,1.0
9248,9248,B_rej,864,90,8385,1510,0.35666043,0,0.0,1.0
9249,9249,B_acc,864,90,8386,1511,0.7128199,1,1.0,1.0
9250,9250,B_rej,864,90,8387,1511,0.012391608,0,0.0,1.0
9251,9251,A_rej,865,90,8387,1511,0.0007913796,0,0.0,0.0
9252,9252,B_rej,865,90,8388,1511,1.2878749e-05,0,0.0,1.0
9253,9253,B_rej,865,90,8389,1511,0.2692508,0,0.0,1.0
9254,9254,B_acc,865,90,8390,1512,0.9987085,1,1.0,1.0
9255,9255,B_rej,865,90,8391,1512,0.11271588,0,0.0,1.0
9256,9256,B_rej,865,90,8392,1512,0.00076938275,0,0.0,1.0
9257,9257,B_rej,865,90,8393,1512,0.16072506,0,0.0,1.0
9258,9258,B_rej,865,90,8394,1512,0.0035070963,0,0.0,1.0
9259,9259,B_rej,865,90,8395,1512,4.699677e-06,0,0.0,1.0
9260,9260,A_rej,866,90,8395,1512,0.021920694,0,0.0,0.0
9261,9261,B_rej,866,90,8396,1512,0.043973505,0,0.0,1.0
9262,9262,B_rej,866,90,8397,1512,0.24186316,0,0.0,1.0
9263,9263,B_rej,866,90,8398,1512,0.11814294,0,1.0,1.0
9264,9264,B_rej,866,90,8399,1512,0.34515294,0,0.0,1.0
9265,9265,B_rej,866,90,8400,1512,0.40353724,0,1.0,1.0
9266,9266,B_rej,866,90,8401,1512,0.06366696,0,0.0,1.0
9267,9267,A_rej,867,90,8401,1512,0.01724046,0,0.0,0.0
9268,9268,B_rej,867,90,8402,1512,0.46118477,0,0.0,1.0
9269,9269,B_acc,867,90,8403,1513,0.50767183,1,0.0,1.0
9270,9270,B_acc,867,90,8404,1514,0.7258655,1,1.0,1.0
9271,9271,B_rej,867,90,8405,1514,0.076956265,0,0.0,1.0
9272,9272,B_acc,867,90,8406,1515,0.6087221,1,0.0,1.0
9273,9273,B_rej,867,90,8407,1515,0.038534626,0,0.0,1.0
9274,9274,B_acc,867,90,8408,1516,0.9552316,1,1.0,1.0
9275,9275,B_rej,867,90,8409,1516,0.16943997,0,0.0,1.0
9276,9276,B_rej,867,90,8410,1516,0.0016996055,0,0.0,1.0
9277,9277,B_rej,867,90,8411,1516,0.15381734,0,0.0,1.0
9278,9278,B_rej,867,90,8412,1516,0.1125167,0,0.0,1.0
9279,9279,B_acc,867,90,8413,1517,0.95018613,1,1.0,1.0
9280,9280,B_rej,867,90,8414,1517,0.019841773,0,0.0,1.0
9281,9281,A_rej,868,90,8414,1517,0.06348792,0,0.0,0.0
9282,9282,B_rej,868,90,8415,1517,0.44798917,0,0.0,1.0
9283,9283,B_rej,868,90,8416,1517,0.12441649,0,0.0,1.0
9284,9284,A_rej,869,90,8416,1517,0.035428364,0,0.0,0.0
9285,9285,B_rej,869,90,8417,1517,0.0012419607,0,0.0,1.0
9286,9286,B_rej,869,90,8418,1517,0.159512,0,0.0,1.0
9287,9287,B_rej,869,90,8419,1517,0.0007062121,0,0.0,1.0
9288,9288,B_acc,869,90,8420,1518,0.8069484,1,1.0,1.0
9289,9289,B_acc,869,90,8421,1519,0.8307345,1,1.0,1.0
9290,9290,B_rej,869,90,8422,1519,0.0017474215,0,0.0,1.0
9291,9291,B_rej,869,90,8423,1519,0.005033161,0,0.0,1.0
9292,9292,A_acc,870,91,8423,1519,0.5590619,1,0.0,0.0
9293,9293,B_rej,870,91,8424,1519,0.4610323,0,1.0,1.0
9294,9294,A_rej,871,91,8424,1519,0.14673814,0,0.0,0.0
9295,9295,B_rej,871,91,8425,1519,3.1760603e-05,0,0.0,1.0
9296,9296,B_rej,871,91,8426,1519,0.07426388,0,0.0,1.0
9297,9297,B_rej,871,91,8427,1519,1.4361972e-05,0,0.0,1.0
9298,9298,B_rej,871,91,8428,1519,0.20163275,0,1.0,1.0
9299,9299,A_rej,872,91,8428,1519,0.057388283,0,0.0,0.0
9300,9300,B_rej,872,91,8429,1519,0.0010944287,0,0.0,1.0
9301,9301,B_rej,872,91,8430,1519,0.35014877,0,0.0,1.0
9302,9302,B_rej,872,91,8431,1519,0.10444026,0,0.0,1.0
9303,9303,B_rej,872,91,8432,1519,0.20121607,0,0.0,1.0
9304,9304,B_rej,872,91,8433,1519,0.17092413,0,1.0,1.0
9305,9305,A_rej,873,91,8433,1519,0.0029540663,0,0.0,0.0
9306,9306,B_rej,873,91,8434,1519,0.0012036809,0,0.0,1.0
9307,9307,B_rej,873,91,8435,1519,0.36024648,0,0.0,1.0
9308,9308,B_rej,873,91,8436,1519,0.037945587,0,0.0,1.0
9309,9309,B_rej,873,91,8437,1519,0.09366664,0,0.0,1.0
9310,9310,A_rej,874,91,8437,1519,0.0077035413,0,0.0,0.0
9311,9311,B_rej,874,91,8438,1519,0.45199233,0,1.0,1.0
9312,9312,B_rej,874,91,8439,1519,0.4190266,0,1.0,1.0
9313,9313,B_rej,874,91,8440,1519,0.33226573,0,0.0,1.0
9314,9314,B_rej,874,91,8441,1519,5.5723463e-05,0,0.0,1.0
9315,9315,B_rej,874,91,8442,1519,0.13673162,0,0.0,1.0
9316,9316,B_rej,874,91,8443,1519,5.953512e-05,0,0.0,1.0
9317,9317,A_rej,875,91,8443,1519,0.009193277,0,0.0,0.0
9318,9318,B_rej,875,91,8444,1519,0.09728727,0,0.0,1.0
9319,9319,B_acc,875,91,8445,1520,0.64568126,1,0.0,1.0
9320,9320,A_rej,876,91,8445,1520,0.0013347021,0,0.0,0.0
9321,9321,B_rej,876,91,8446,1520,0.42044383,0,0.0,1.0
9322,9322,B_acc,876,91,8447,1521,0.5137308,1,0.0,1.0
9323,9323,A_acc,877,92,8447,1521,0.6542637,1,1.0,0.0
9324,9324,B_rej,877,92,8448,1521,0.02040243,0,0.0,1.0
9325,9325,A_rej,878,92,8448,1521,0.17233089,0,0.0,0.0
9326,9326,B_rej,878,92,8449,1521,0.013966384,0,0.0,1.0
9327,9327,B_rej,878,92,8450,1521,0.38288724,0,1.0,1.0
9328,9328,B_rej,878,92,8451,1521,0.010648822,0,0.0,1.0
9329,9329,B_acc,878,92,8452,1522,0.56102145,1,0.0,1.0
9330,9330,B_rej,878,92,8453,1522,0.036349047,0,0.0,1.0
9331,9331,B_rej,878,92,8454,1522,0.12783836,0,0.0,1.0
9332,9332,B_rej,878,92,8455,1522,0.0053400383,0,0.0,1.0
9333,9333,B_rej,878,92,8456,1522,0.0021840003,0,0.0,1.0
9334,9334,B_rej,878,92,8457,1522,7.461505e-05,0,0.0,1.0
9335,9335,B_rej,878,92,8458,1522,0.3728582,0,0.0,1.0
9336,9336,B_rej,878,92,8459,1522,0.45632035,0,0.0,1.0
9337,9337,B_rej,878,92,8460,1522,0.4290043,0,1.0,1.0
9338,9338,B_acc,878,92,8461,1523,0.9514415,1,1.0,1.0
9339,9339,B_rej,878,92,8462,1523,0.3979433,0,0.0,1.0
9340,9340,B_rej,878,92,8463,1523,0.18447515,0,0.0,1.0
9341,9341,B_rej,878,92,8464,1523,0.2523083,0,0.0,1.0
9342,9342,B_rej,878,92,8465,1523,0.43059516,0,1.0,1.0
9343,9343,B_rej,878,92,8466,1523,0.07984652,0,0.0,1.0
9344,9344,B_rej,878,92,8467,1523,0.4171793,0,1.0,1.0
9345,9345,B_acc,878,92,8468,1524,0.5362148,1,1.0,1.0
9346,9346,B_rej,878,92,8469,1524,0.00035683368,0,0.0,1.0
9347,9347,B_acc,878,92,8470,1525,0.8509997,1,0.0,1.0
9348,9348,B_rej,878,92,8471,1525,0.00021224588,0,0.0,1.0
9349,9349,B_rej,878,92,8472,1525,0.39280292,0,1.0,1.0
9350,9350,B_rej,878,92,8473,1525,0.06362788,0,0.0,1.0
9351,9351,B_rej,878,92,8474,1525,0.1373566,0,0.0,1.0
9352,9352,B_rej,878,92,8475,1525,0.095912755,0,0.0,1.0
9353,9353,B_rej,878,92,8476,1525,0.14691702,0,0.0,1.0
9354,9354,B_rej,878,92,8477,1525,0.23744605,0,0.0,1.0
9355,9355,B_rej,878,92,8478,1525,0.42550504,0,0.0,1.0
9356,9356,B_rej,878,92,8479,1525,0.05191947,0,0.0,1.0
9357,9357,B_rej,878,92,8480,1525,0.12496295,0,1.0,1.0
9358,9358,B_acc,878,92,8481,1526,0.58087903,1,1.0,1.0
9359,9359,B_acc,878,92,8482,1527,0.61388564,1,1.0,1.0
9360,9360,B_rej,878,92,8483,1527,0.43220893,0,1.0,1.0
9361,9361,B_rej,878,92,8484,1527,0.05434626,0,0.0,1.0
9362,9362,B_rej,878,92,8485,1527,0.31131798,0,0.0,1.0
9363,9363,B_rej,878,92,8486,1527,2.0861946e-06,0,0.0,1.0
9364,9364,A_rej,879,92,8486,1527,0.041343007,0,0.0,0.0
9365,9365,B_rej,879,92,8487,1527,0.049524702,0,1.0,1.0
9366,9366,B_rej,879,92,8488,1527,0.35393152,0,1.0,1.0
9367,9367,B_rej,879,92,8489,1527,1.2955368e-05,0,0.0,1.0
